date,time,planet1,planet2,aspect,aspect_abbrev,angle,planet1_lon,planet2_lon,description
2026.04.03,00:00,Uranus,Neptune,Sextile,Sext,59.0343,60.9539,1.9196,Uranus-Neptune Sext
2026.04.04,00:00,Uranus,Neptune,Sextile,Sext,59.0396,60.9653,1.9257,Uranus-Neptune Sext
2026.04.05,00:00,Uranus,Neptune,Sextile,Sext,59.0449,60.9767,1.9318,Uranus-Neptune Sext
2026.04.06,00:00,Uranus,Neptune,Sextile,Sext,59.0503,60.9882,1.9379,Uranus-Neptune Sext
2026.04.07,00:00,Uranus,Neptune,Sextile,Sext,59.0556,60.9996,1.9440,Uranus-Neptune Sext
2026.04.08,00:00,Uranus,Neptune,Sextile,Sext,59.0610,61.0111,1.9501,Uranus-Neptune Sext
2026.04.09,00:00,Uranus,Neptune,Sextile,Sext,59.0663,61.0225,1.9562,Uranus-Neptune Sext
2026.04.10,00:00,Uranus,Neptune,Sextile,Sext,59.0717,61.0339,1.9623,Uranus-Neptune Sext
2026.04.11,00:00,Uranus,Neptune,Sextile,Sext,59.0770,61.0454,1.9684,Uranus-Neptune Sext
2026.04.12,00:00,Uranus,Neptune,Sextile,Sext,59.0823,61.0568,1.9745,Uranus-Neptune Sext
2026.04.13,00:00,Uranus,Neptune,Sextile,Sext,59.0877,61.0682,1.9806,Uranus-Neptune Sext
2026.04.14,00:00,Uranus,Neptune,Sextile,Sext,59.0930,61.0797,1.9866,Uranus-Neptune Sext
2026.04.15,00:00,Uranus,Neptune,Sextile,Sext,59.0984,61.0911,1.9927,Uranus-Neptune Sext
2026.04.16,00:00,Uranus,Neptune,Sextile,Sext,59.1037,61.1026,1.9988,Uranus-Neptune Sext
2026.04.17,00:00,Uranus,Neptune,Sextile,Sext,59.1091,61.1140,2.0049,Uranus-Neptune Sext
2026.04.18,00:00,Uranus,Neptune,Sextile,Sext,59.1144,61.1254,2.0110,Uranus-Neptune Sext
2026.04.19,00:00,Uranus,Neptune,Sextile,Sext,59.1198,61.1369,2.0171,Uranus-Neptune Sext
2026.04.20,00:00,Uranus,Neptune,Sextile,Sext,59.1251,61.1483,2.0232,Uranus-Neptune Sext
2026.04.21,00:00,Uranus,Neptune,Sextile,Sext,59.1304,61.1597,2.0293,Uranus-Neptune Sext
2026.04.22,00:00,Uranus,Neptune,Sextile,Sext,59.1358,61.1712,2.0354,Uranus-Neptune Sext
2026.04.23,00:00,Uranus,Neptune,Sextile,Sext,59.1411,61.1826,2.0415,Uranus-Neptune Sext
2026.04.24,00:00,Uranus,Neptune,Sextile,Sext,59.1465,61.1941,2.0476,Uranus-Neptune Sext
2026.04.25,00:00,Uranus,Neptune,Sextile,Sext,59.1518,61.2055,2.0537,Uranus-Neptune Sext
2026.04.26,00:00,Uranus,Neptune,Sextile,Sext,59.1572,61.2169,2.0598,Uranus-Neptune Sext
2026.04.27,00:00,Uranus,Neptune,Sextile,Sext,59.1625,61.2284,2.0659,Uranus-Neptune Sext
2026.04.28,00:00,Uranus,Neptune,Sextile,Sext,59.1679,61.2398,2.0720,Uranus-Neptune Sext
2026.04.29,00:00,Uranus,Neptune,Sextile,Sext,59.1732,61.2513,2.0781,Uranus-Neptune Sext
2026.04.30,00:00,Uranus,Neptune,Sextile,Sext,59.1786,61.2627,2.0841,Uranus-Neptune Sext
2026.05.01,00:00,Uranus,Neptune,Sextile,Sext,59.1839,61.2741,2.0902,Uranus-Neptune Sext
2026.05.02,00:00,Uranus,Neptune,Sextile,Sext,59.1893,61.2856,2.0963,Uranus-Neptune Sext
2026.05.03,00:00,Uranus,Neptune,Sextile,Sext,59.1946,61.2970,2.1024,Uranus-Neptune Sext
2026.05.04,00:00,Uranus,Neptune,Sextile,Sext,59.2000,61.3085,2.1085,Uranus-Neptune Sext
2026.05.05,00:00,Uranus,Neptune,Sextile,Sext,59.2053,61.3199,2.1146,Uranus-Neptune Sext
2026.05.06,00:00,Uranus,Neptune,Sextile,Sext,59.2106,61.3314,2.1207,Uranus-Neptune Sext
2026.05.07,00:00,Uranus,Neptune,Sextile,Sext,59.2160,61.3428,2.1268,Uranus-Neptune Sext
2026.05.08,00:00,Uranus,Neptune,Sextile,Sext,59.2214,61.3542,2.1329,Uranus-Neptune Sext
2026.05.09,00:00,Uranus,Neptune,Sextile,Sext,59.2267,61.3657,2.1390,Uranus-Neptune Sext
2026.05.10,00:00,Uranus,Neptune,Sextile,Sext,59.2320,61.3771,2.1451,Uranus-Neptune Sext
2026.05.11,00:00,Uranus,Neptune,Sextile,Sext,59.2374,61.3886,2.1512,Uranus-Neptune Sext
2026.05.12,00:00,Uranus,Neptune,Sextile,Sext,59.2427,61.4000,2.1573,Uranus-Neptune Sext
2026.05.13,00:00,Uranus,Neptune,Sextile,Sext,59.2481,61.4115,2.1634,Uranus-Neptune Sext
2026.05.14,00:00,Uranus,Neptune,Sextile,Sext,59.2534,61.4229,2.1695,Uranus-Neptune Sext
2026.05.15,00:00,Uranus,Neptune,Sextile,Sext,59.2588,61.4343,2.1755,Uranus-Neptune Sext
2026.05.16,00:00,Uranus,Neptune,Sextile,Sext,59.2641,61.4458,2.1816,Uranus-Neptune Sext
2026.05.17,00:00,Jupiter,Uranus,Sextile,Sext,59.0190,120.4762,61.4572,Jupiter-Uranus Sext
2026.05.17,00:00,Uranus,Neptune,Sextile,Sext,59.2695,61.4572,2.1877,Uranus-Neptune Sext
2026.05.18,00:00,Jupiter,Uranus,Sextile,Sext,59.0887,120.5574,61.4687,Jupiter-Uranus Sext
2026.05.18,00:00,Uranus,Neptune,Sextile,Sext,59.2748,61.4687,2.1938,Uranus-Neptune Sext
2026.05.19,00:00,Jupiter,Uranus,Sextile,Sext,59.1585,120.6386,61.4801,Jupiter-Uranus Sext
2026.05.19,00:00,Uranus,Neptune,Sextile,Sext,59.2802,61.4801,2.1999,Uranus-Neptune Sext
2026.05.20,00:00,Jupiter,Uranus,Sextile,Sext,59.2282,120.7198,61.4916,Jupiter-Uranus Sext
2026.05.20,00:00,Uranus,Neptune,Sextile,Sext,59.2855,61.4916,2.2060,Uranus-Neptune Sext
2026.05.21,00:00,Jupiter,Uranus,Sextile,Sext,59.2979,120.8009,61.5030,Jupiter-Uranus Sext
2026.05.21,00:00,Uranus,Neptune,Sextile,Sext,59.2909,61.5030,2.2121,Uranus-Neptune Sext
2026.05.22,00:00,Jupiter,Uranus,Sextile,Sext,59.3676,120.8821,61.5145,Jupiter-Uranus Sext
2026.05.22,00:00,Uranus,Neptune,Sextile,Sext,59.2962,61.5145,2.2182,Uranus-Neptune Sext
2026.05.23,00:00,Jupiter,Uranus,Sextile,Sext,59.4373,120.9632,61.5259,Jupiter-Uranus Sext
2026.05.23,00:00,Uranus,Neptune,Sextile,Sext,59.3016,61.5259,2.2243,Uranus-Neptune Sext
2026.05.24,00:00,Jupiter,Uranus,Sextile,Sext,59.5070,121.0444,61.5373,Jupiter-Uranus Sext
2026.05.24,00:00,Uranus,Neptune,Sextile,Sext,59.3070,61.5373,2.2304,Uranus-Neptune Sext
2026.05.25,00:00,Jupiter,Uranus,Sextile,Sext,59.5767,121.1255,61.5488,Jupiter-Uranus Sext
2026.05.25,00:00,Uranus,Neptune,Sextile,Sext,59.3123,61.5488,2.2365,Uranus-Neptune Sext
2026.05.26,00:00,Jupiter,Uranus,Sextile,Sext,59.6464,121.2066,61.5602,Jupiter-Uranus Sext
2026.05.26,00:00,Uranus,Neptune,Sextile,Sext,59.3177,61.5602,2.2426,Uranus-Neptune Sext
2026.05.27,00:00,Jupiter,Uranus,Sextile,Sext,59.7160,121.2877,61.5717,Jupiter-Uranus Sext
2026.05.27,00:00,Jupiter,Neptune,Trine,Trine,119.0390,121.2877,2.2487,Jupiter-Neptune Trine
2026.05.27,00:00,Uranus,Neptune,Sextile,Sext,59.3230,61.5717,2.2487,Uranus-Neptune Sext
2026.05.28,00:00,Jupiter,Uranus,Sextile,Sext,59.7857,121.3688,61.5831,Jupiter-Uranus Sext
2026.05.28,00:00,Jupiter,Neptune,Trine,Trine,119.1140,121.3688,2.2548,Jupiter-Neptune Trine
2026.05.28,00:00,Uranus,Neptune,Sextile,Sext,59.3284,61.5831,2.2548,Uranus-Neptune Sext
2026.05.29,00:00,Jupiter,Uranus,Sextile,Sext,59.8553,121.4499,61.5946,Jupiter-Uranus Sext
2026.05.29,00:00,Jupiter,Neptune,Trine,Trine,119.1890,121.4499,2.2609,Jupiter-Neptune Trine
2026.05.29,00:00,Uranus,Neptune,Sextile,Sext,59.3337,61.5946,2.2609,Uranus-Neptune Sext
2026.05.30,00:00,Jupiter,Uranus,Sextile,Sext,59.9249,121.5309,61.6060,Jupiter-Uranus Sext
2026.05.30,00:00,Jupiter,Neptune,Trine,Trine,119.2640,121.5309,2.2670,Jupiter-Neptune Trine
2026.05.30,00:00,Uranus,Neptune,Sextile,Sext,59.3391,61.6060,2.2670,Uranus-Neptune Sext
2026.05.31,00:00,Jupiter,Uranus,Sextile,Sext,59.9945,121.6120,61.6175,Jupiter-Uranus Sext
2026.05.31,00:00,Jupiter,Neptune,Trine,Trine,119.3390,121.6120,2.2730,Jupiter-Neptune Trine
2026.05.31,00:00,Uranus,Neptune,Sextile,Sext,59.3444,61.6175,2.2730,Uranus-Neptune Sext
2026.06.01,00:00,Jupiter,Uranus,Sextile,Sext,60.0641,121.6930,61.6289,Jupiter-Uranus Sext
2026.06.01,00:00,Jupiter,Neptune,Trine,Trine,119.4139,121.6930,2.2791,Jupiter-Neptune Trine
2026.06.01,00:00,Uranus,Neptune,Sextile,Sext,59.3498,61.6289,2.2791,Uranus-Neptune Sext
2026.06.02,00:00,Jupiter,Uranus,Sextile,Sext,60.1337,121.7741,61.6404,Jupiter-Uranus Sext
2026.06.02,00:00,Jupiter,Neptune,Trine,Trine,119.4888,121.7741,2.2852,Jupiter-Neptune Trine
2026.06.02,00:00,Uranus,Neptune,Sextile,Sext,59.3551,61.6404,2.2852,Uranus-Neptune Sext
2026.06.03,00:00,Jupiter,Uranus,Sextile,Sext,60.2033,121.8551,61.6518,Jupiter-Uranus Sext
2026.06.03,00:00,Jupiter,Neptune,Trine,Trine,119.5638,121.8551,2.2913,Jupiter-Neptune Trine
2026.06.03,00:00,Uranus,Neptune,Sextile,Sext,59.3605,61.6518,2.2913,Uranus-Neptune Sext
2026.06.04,00:00,Jupiter,Uranus,Sextile,Sext,60.2729,121.9361,61.6632,Jupiter-Uranus Sext
2026.06.04,00:00,Jupiter,Neptune,Trine,Trine,119.6387,121.9361,2.2974,Jupiter-Neptune Trine
2026.06.04,00:00,Uranus,Neptune,Sextile,Sext,59.3658,61.6632,2.2974,Uranus-Neptune Sext
2026.06.05,00:00,Jupiter,Uranus,Sextile,Sext,60.3424,122.0171,61.6747,Jupiter-Uranus Sext
2026.06.05,00:00,Jupiter,Neptune,Trine,Trine,119.7136,122.0171,2.3035,Jupiter-Neptune Trine
2026.06.05,00:00,Uranus,Neptune,Sextile,Sext,59.3712,61.6747,2.3035,Uranus-Neptune Sext
2026.06.06,00:00,Jupiter,Uranus,Sextile,Sext,60.4120,122.0981,61.6861,Jupiter-Uranus Sext
2026.06.06,00:00,Jupiter,Neptune,Trine,Trine,119.7885,122.0981,2.3096,Jupiter-Neptune Trine
2026.06.06,00:00,Uranus,Neptune,Sextile,Sext,59.3765,61.6861,2.3096,Uranus-Neptune Sext
2026.06.07,00:00,Jupiter,Uranus,Sextile,Sext,60.4815,122.1791,61.6976,Jupiter-Uranus Sext
2026.06.07,00:00,Jupiter,Neptune,Trine,Trine,119.8634,122.1791,2.3157,Jupiter-Neptune Trine
2026.06.07,00:00,Uranus,Neptune,Sextile,Sext,59.3819,61.6976,2.3157,Uranus-Neptune Sext
2026.06.08,00:00,Jupiter,Uranus,Sextile,Sext,60.5510,122.2601,61.7090,Jupiter-Uranus Sext
2026.06.08,00:00,Jupiter,Neptune,Trine,Trine,119.9383,122.2601,2.3218,Jupiter-Neptune Trine
2026.06.08,00:00,Uranus,Neptune,Sextile,Sext,59.3872,61.7090,2.3218,Uranus-Neptune Sext
2026.06.09,00:00,Jupiter,Uranus,Sextile,Sext,60.6205,122.3410,61.7205,Jupiter-Uranus Sext
2026.06.09,00:00,Jupiter,Neptune,Trine,Trine,120.0131,122.3410,2.3279,Jupiter-Neptune Trine
2026.06.09,00:00,Uranus,Neptune,Sextile,Sext,59.3926,61.7205,2.3279,Uranus-Neptune Sext
2026.06.10,00:00,Jupiter,Uranus,Sextile,Sext,60.6900,122.4220,61.7319,Jupiter-Uranus Sext
2026.06.10,00:00,Jupiter,Neptune,Trine,Trine,120.0880,122.4220,2.3340,Jupiter-Neptune Trine
2026.06.10,00:00,Uranus,Neptune,Sextile,Sext,59.3980,61.7319,2.3340,Uranus-Neptune Sext
2026.06.11,00:00,Jupiter,Uranus,Sextile,Sext,60.7595,122.5029,61.7434,Jupiter-Uranus Sext
2026.06.11,00:00,Jupiter,Neptune,Trine,Trine,120.1628,122.5029,2.3401,Jupiter-Neptune Trine
2026.06.11,00:00,Uranus,Neptune,Sextile,Sext,59.4033,61.7434,2.3401,Uranus-Neptune Sext
2026.06.12,00:00,Jupiter,Uranus,Sextile,Sext,60.8290,122.5839,61.7548,Jupiter-Uranus Sext
2026.06.12,00:00,Jupiter,Neptune,Trine,Trine,120.2377,122.5839,2.3462,Jupiter-Neptune Trine
2026.06.12,00:00,Uranus,Neptune,Sextile,Sext,59.4087,61.7548,2.3462,Uranus-Neptune Sext
2026.06.13,00:00,Jupiter,Uranus,Sextile,Sext,60.8985,122.6648,61.7663,Jupiter-Uranus Sext
2026.06.13,00:00,Jupiter,Neptune,Trine,Trine,120.3125,122.6648,2.3523,Jupiter-Neptune Trine
2026.06.13,00:00,Uranus,Neptune,Sextile,Sext,59.4140,61.7663,2.3523,Uranus-Neptune Sext
2026.06.14,00:00,Jupiter,Uranus,Sextile,Sext,60.9679,122.7457,61.7777,Jupiter-Uranus Sext
2026.06.14,00:00,Jupiter,Neptune,Trine,Trine,120.3873,122.7457,2.3584,Jupiter-Neptune Trine
2026.06.14,00:00,Uranus,Neptune,Sextile,Sext,59.4194,61.7777,2.3584,Uranus-Neptune Sext
2026.06.15,00:00,Jupiter,Neptune,Trine,Trine,120.4621,122.8266,2.3644,Jupiter-Neptune Trine
2026.06.15,00:00,Uranus,Neptune,Sextile,Sext,59.4247,61.7892,2.3644,Uranus-Neptune Sext
2026.06.16,00:00,Jupiter,Neptune,Trine,Trine,120.5369,122.9075,2.3705,Jupiter-Neptune Trine
2026.06.16,00:00,Uranus,Neptune,Sextile,Sext,59.4301,61.8006,2.3705,Uranus-Neptune Sext
2026.06.17,00:00,Jupiter,Neptune,Trine,Trine,120.6117,122.9883,2.3766,Jupiter-Neptune Trine
2026.06.17,00:00,Uranus,Neptune,Sextile,Sext,59.4354,61.8121,2.3766,Uranus-Neptune Sext
2026.06.18,00:00,Jupiter,Neptune,Trine,Trine,120.6865,123.0692,2.3827,Jupiter-Neptune Trine
2026.06.18,00:00,Uranus,Neptune,Sextile,Sext,59.4408,61.8235,2.3827,Uranus-Neptune Sext
2026.06.19,00:00,Jupiter,Neptune,Trine,Trine,120.7612,123.1500,2.3888,Jupiter-Neptune Trine
2026.06.19,00:00,Jupiter,Pluto,Opposition,Opp,179.0495,123.1500,304.1005,Jupiter-Pluto Opp
2026.06.19,00:00,Uranus,Neptune,Sextile,Sext,59.4462,61.8350,2.3888,Uranus-Neptune Sext
2026.06.20,00:00,Jupiter,Neptune,Trine,Trine,120.8360,123.2309,2.3949,Jupiter-Neptune Trine
2026.06.20,00:00,Jupiter,Pluto,Opposition,Opp,179.1258,123.2309,304.1051,Jupiter-Pluto Opp
2026.06.20,00:00,Uranus,Neptune,Sextile,Sext,59.4515,61.8464,2.3949,Uranus-Neptune Sext
2026.06.21,00:00,Jupiter,Neptune,Trine,Trine,120.9107,123.3117,2.4010,Jupiter-Neptune Trine
2026.06.21,00:00,Jupiter,Pluto,Opposition,Opp,179.2020,123.3117,304.1097,Jupiter-Pluto Opp
2026.06.21,00:00,Uranus,Neptune,Sextile,Sext,59.4569,61.8579,2.4010,Uranus-Neptune Sext
2026.06.22,00:00,Jupiter,Neptune,Trine,Trine,120.9855,123.3926,2.4071,Jupiter-Neptune Trine
2026.06.22,00:00,Jupiter,Pluto,Opposition,Opp,179.2782,123.3926,304.1143,Jupiter-Pluto Opp
2026.06.22,00:00,Uranus,Neptune,Sextile,Sext,59.4622,61.8693,2.4071,Uranus-Neptune Sext
2026.06.23,00:00,Jupiter,Pluto,Opposition,Opp,179.3544,123.4734,304.1189,Jupiter-Pluto Opp
2026.06.23,00:00,Uranus,Neptune,Sextile,Sext,59.4676,61.8808,2.4132,Uranus-Neptune Sext
2026.06.24,00:00,Jupiter,Pluto,Opposition,Opp,179.4307,123.5542,304.1235,Jupiter-Pluto Opp
2026.06.24,00:00,Uranus,Neptune,Sextile,Sext,59.4729,61.8922,2.4193,Uranus-Neptune Sext
2026.06.25,00:00,Jupiter,Pluto,Opposition,Opp,179.5069,123.6350,304.1281,Jupiter-Pluto Opp
2026.06.25,00:00,Uranus,Neptune,Sextile,Sext,59.4783,61.9037,2.4254,Uranus-Neptune Sext
2026.06.26,00:00,Jupiter,Pluto,Opposition,Opp,179.5830,123.7157,304.1327,Jupiter-Pluto Opp
2026.06.26,00:00,Uranus,Neptune,Sextile,Sext,59.4837,61.9151,2.4315,Uranus-Neptune Sext
2026.06.27,00:00,Jupiter,Pluto,Opposition,Opp,179.6592,123.7965,304.1373,Jupiter-Pluto Opp
2026.06.27,00:00,Uranus,Neptune,Sextile,Sext,59.4890,61.9266,2.4376,Uranus-Neptune Sext
2026.06.28,00:00,Jupiter,Pluto,Opposition,Opp,179.7354,123.8773,304.1419,Jupiter-Pluto Opp
2026.06.28,00:00,Uranus,Neptune,Sextile,Sext,59.4944,61.9380,2.4437,Uranus-Neptune Sext
2026.06.29,00:00,Jupiter,Pluto,Opposition,Opp,179.8116,123.9580,304.1465,Jupiter-Pluto Opp
2026.06.29,00:00,Uranus,Neptune,Sextile,Sext,59.4997,61.9495,2.4498,Uranus-Neptune Sext
2026.06.30,00:00,Jupiter,Pluto,Opposition,Opp,179.8877,124.0388,304.1511,Jupiter-Pluto Opp
2026.06.30,00:00,Uranus,Neptune,Sextile,Sext,59.5051,61.9609,2.4558,Uranus-Neptune Sext
2026.07.01,00:00,Jupiter,Pluto,Opposition,Opp,179.9638,124.1195,304.1556,Jupiter-Pluto Opp
2026.07.01,00:00,Uranus,Neptune,Sextile,Sext,59.5105,61.9724,2.4619,Uranus-Neptune Sext
2026.07.02,00:00,Jupiter,Pluto,Opposition,Opp,179.9600,124.2002,304.1602,Jupiter-Pluto Opp
2026.07.02,00:00,Uranus,Neptune,Sextile,Sext,59.5158,61.9838,2.4680,Uranus-Neptune Sext
2026.07.03,00:00,Jupiter,Pluto,Opposition,Opp,179.8839,124.2809,304.1648,Jupiter-Pluto Opp
2026.07.03,00:00,Uranus,Neptune,Sextile,Sext,59.5212,61.9953,2.4741,Uranus-Neptune Sext
2026.07.04,00:00,Jupiter,Pluto,Opposition,Opp,179.8078,124.3616,304.1694,Jupiter-Pluto Opp
2026.07.04,00:00,Uranus,Neptune,Sextile,Sext,59.5265,62.0067,2.4802,Uranus-Neptune Sext
2026.07.05,00:00,Jupiter,Pluto,Opposition,Opp,179.7317,124.4423,304.1740,Jupiter-Pluto Opp
2026.07.05,00:00,Uranus,Neptune,Sextile,Sext,59.5319,62.0182,2.4863,Uranus-Neptune Sext
2026.07.06,00:00,Jupiter,Pluto,Opposition,Opp,179.6556,124.5230,304.1786,Jupiter-Pluto Opp
2026.07.06,00:00,Uranus,Neptune,Sextile,Sext,59.5372,62.0297,2.4924,Uranus-Neptune Sext
2026.07.07,00:00,Jupiter,Pluto,Opposition,Opp,179.5795,124.6036,304.1832,Jupiter-Pluto Opp
2026.07.07,00:00,Uranus,Neptune,Sextile,Sext,59.5426,62.0411,2.4985,Uranus-Neptune Sext
2026.07.08,00:00,Jupiter,Pluto,Opposition,Opp,179.5035,124.6843,304.1878,Jupiter-Pluto Opp
2026.07.08,00:00,Uranus,Neptune,Sextile,Sext,59.5480,62.0526,2.5046,Uranus-Neptune Sext
2026.07.09,00:00,Jupiter,Pluto,Opposition,Opp,179.4274,124.7649,304.1924,Jupiter-Pluto Opp
2026.07.09,00:00,Uranus,Neptune,Sextile,Sext,59.5533,62.0640,2.5107,Uranus-Neptune Sext
2026.07.10,00:00,Jupiter,Pluto,Opposition,Opp,179.3514,124.8456,304.1970,Jupiter-Pluto Opp
2026.07.10,00:00,Uranus,Neptune,Sextile,Sext,59.5587,62.0755,2.5168,Uranus-Neptune Sext
2026.07.11,00:00,Jupiter,Pluto,Opposition,Opp,179.2753,124.9262,304.2015,Jupiter-Pluto Opp
2026.07.11,00:00,Uranus,Neptune,Sextile,Sext,59.5641,62.0869,2.5229,Uranus-Neptune Sext
2026.07.12,00:00,Jupiter,Pluto,Opposition,Opp,179.1993,125.0068,304.2061,Jupiter-Pluto Opp
2026.07.12,00:00,Uranus,Neptune,Sextile,Sext,59.5694,62.0984,2.5290,Uranus-Neptune Sext
2026.07.13,00:00,Jupiter,Pluto,Opposition,Opp,179.1233,125.0874,304.2107,Jupiter-Pluto Opp
2026.07.13,00:00,Uranus,Neptune,Sextile,Sext,59.5748,62.1098,2.5351,Uranus-Neptune Sext
2026.07.14,00:00,Jupiter,Pluto,Opposition,Opp,179.0473,125.1680,304.2153,Jupiter-Pluto Opp
2026.07.14,00:00,Uranus,Neptune,Sextile,Sext,59.5801,62.1213,2.5412,Uranus-Neptune Sext
2026.07.15,00:00,Uranus,Neptune,Sextile,Sext,59.5855,62.1327,2.5472,Uranus-Neptune Sext
2026.07.16,00:00,Uranus,Neptune,Sextile,Sext,59.5909,62.1442,2.5533,Uranus-Neptune Sext
2026.07.17,00:00,Uranus,Neptune,Sextile,Sext,59.5962,62.1557,2.5594,Uranus-Neptune Sext
2026.07.18,00:00,Uranus,Neptune,Sextile,Sext,59.6016,62.1671,2.5655,Uranus-Neptune Sext
2026.07.19,00:00,Uranus,Neptune,Sextile,Sext,59.6069,62.1786,2.5716,Uranus-Neptune Sext
2026.07.20,00:00,Uranus,Neptune,Sextile,Sext,59.6123,62.1900,2.5777,Uranus-Neptune Sext
2026.07.21,00:00,Uranus,Neptune,Sextile,Sext,59.6177,62.2015,2.5838,Uranus-Neptune Sext
2026.07.22,00:00,Uranus,Neptune,Sextile,Sext,59.6230,62.2129,2.5899,Uranus-Neptune Sext
2026.07.23,00:00,Uranus,Neptune,Sextile,Sext,59.6284,62.2244,2.5960,Uranus-Neptune Sext
2026.07.24,00:00,Uranus,Neptune,Sextile,Sext,59.6338,62.2358,2.6021,Uranus-Neptune Sext
2026.07.25,00:00,Uranus,Neptune,Sextile,Sext,59.6391,62.2473,2.6082,Uranus-Neptune Sext
2026.07.26,00:00,Uranus,Neptune,Sextile,Sext,59.6445,62.2588,2.6143,Uranus-Neptune Sext
2026.07.27,00:00,Uranus,Neptune,Sextile,Sext,59.6499,62.2702,2.6204,Uranus-Neptune Sext
2026.07.28,00:00,Uranus,Neptune,Sextile,Sext,59.6552,62.2817,2.6265,Uranus-Neptune Sext
2026.07.29,00:00,Uranus,Neptune,Sextile,Sext,59.6606,62.2931,2.6325,Uranus-Neptune Sext
2026.07.30,00:00,Uranus,Neptune,Sextile,Sext,59.6659,62.3046,2.6386,Uranus-Neptune Sext
2026.07.31,00:00,Uranus,Neptune,Sextile,Sext,59.6713,62.3160,2.6447,Uranus-Neptune Sext
2026.08.01,00:00,Uranus,Neptune,Sextile,Sext,59.6767,62.3275,2.6508,Uranus-Neptune Sext
2026.08.02,00:00,Uranus,Neptune,Sextile,Sext,59.6820,62.3390,2.6569,Uranus-Neptune Sext
2026.08.03,00:00,Uranus,Neptune,Sextile,Sext,59.6874,62.3504,2.6630,Uranus-Neptune Sext
2026.08.04,00:00,Uranus,Neptune,Sextile,Sext,59.6928,62.3619,2.6691,Uranus-Neptune Sext
2026.08.05,00:00,Uranus,Neptune,Sextile,Sext,59.6981,62.3733,2.6752,Uranus-Neptune Sext
2026.08.06,00:00,Uranus,Neptune,Sextile,Sext,59.7035,62.3848,2.6813,Uranus-Neptune Sext
2026.08.07,00:00,Uranus,Neptune,Sextile,Sext,59.7089,62.3963,2.6874,Uranus-Neptune Sext
2026.08.08,00:00,Uranus,Neptune,Sextile,Sext,59.7142,62.4077,2.6935,Uranus-Neptune Sext
2026.08.09,00:00,Uranus,Neptune,Sextile,Sext,59.7196,62.4192,2.6996,Uranus-Neptune Sext
2026.08.10,00:00,Uranus,Neptune,Sextile,Sext,59.7250,62.4306,2.7057,Uranus-Neptune Sext
2026.08.11,00:00,Uranus,Neptune,Sextile,Sext,59.7303,62.4421,2.7118,Uranus-Neptune Sext
2026.08.12,00:00,Uranus,Neptune,Sextile,Sext,59.7357,62.4535,2.7179,Uranus-Neptune Sext
2026.08.13,00:00,Uranus,Neptune,Sextile,Sext,59.7411,62.4650,2.7239,Uranus-Neptune Sext
2026.08.14,00:00,Uranus,Neptune,Sextile,Sext,59.7464,62.4765,2.7300,Uranus-Neptune Sext
2026.08.15,00:00,Uranus,Neptune,Sextile,Sext,59.7518,62.4879,2.7361,Uranus-Neptune Sext
2026.08.16,00:00,Uranus,Neptune,Sextile,Sext,59.7572,62.4994,2.7422,Uranus-Neptune Sext
2026.08.17,00:00,Uranus,Neptune,Sextile,Sext,59.7625,62.5109,2.7483,Uranus-Neptune Sext
2026.08.18,00:00,Uranus,Neptune,Sextile,Sext,59.7679,62.5223,2.7544,Uranus-Neptune Sext
2026.08.19,00:00,Uranus,Neptune,Sextile,Sext,59.7733,62.5338,2.7605,Uranus-Neptune Sext
2026.08.20,00:00,Uranus,Neptune,Sextile,Sext,59.7786,62.5452,2.7666,Uranus-Neptune Sext
2026.08.21,00:00,Uranus,Neptune,Sextile,Sext,59.7840,62.5567,2.7727,Uranus-Neptune Sext
2026.08.22,00:00,Uranus,Neptune,Sextile,Sext,59.7894,62.5682,2.7788,Uranus-Neptune Sext
2026.08.23,00:00,Uranus,Neptune,Sextile,Sext,59.7947,62.5796,2.7849,Uranus-Neptune Sext
2026.08.24,00:00,Uranus,Neptune,Sextile,Sext,59.8001,62.5911,2.7910,Uranus-Neptune Sext
2026.08.25,00:00,Uranus,Neptune,Sextile,Sext,59.8055,62.6025,2.7971,Uranus-Neptune Sext
2026.08.26,00:00,Uranus,Neptune,Sextile,Sext,59.8109,62.6140,2.8032,Uranus-Neptune Sext
2026.08.27,00:00,Uranus,Neptune,Sextile,Sext,59.8162,62.6255,2.8093,Uranus-Neptune Sext
2026.08.28,00:00,Uranus,Neptune,Sextile,Sext,59.8216,62.6369,2.8153,Uranus-Neptune Sext
2026.08.29,00:00,Uranus,Neptune,Sextile,Sext,59.8270,62.6484,2.8214,Uranus-Neptune Sext
2026.08.30,00:00,Uranus,Neptune,Sextile,Sext,59.8323,62.6599,2.8275,Uranus-Neptune Sext
2026.08.31,00:00,Uranus,Neptune,Sextile,Sext,59.8377,62.6713,2.8336,Uranus-Neptune Sext
2026.09.01,00:00,Uranus,Neptune,Sextile,Sext,59.8431,62.6828,2.8397,Uranus-Neptune Sext
2026.09.02,00:00,Uranus,Neptune,Sextile,Sext,59.8484,62.6943,2.8458,Uranus-Neptune Sext
2026.09.03,00:00,Jupiter,Saturn,Trine,Trine,119.0455,129.2647,10.2192,Jupiter-Saturn Trine
2026.09.03,00:00,Uranus,Neptune,Sextile,Sext,59.8538,62.7057,2.8519,Uranus-Neptune Sext
2026.09.04,00:00,Jupiter,Saturn,Trine,Trine,119.0914,129.3448,10.2534,Jupiter-Saturn Trine
