Symbol,Bid,Ask,Spread,Digits,Point,TickSize,TickValue,BaseCurrency,ProfitCurrency,Description,SpreadType,Selected,Visible,SessionHigh,SessionLow,Volume,Time,GannCategory,Price360Range,DegreePerPoint
.TNL.US,61.69,61.72,0.030000000000001137,4,0.0001,0.0001,0.009999999999999998,USD,USD,Travel + Leisure Co CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TOL.US,122.59,122.63,0.03999999999999204,2,0.01,0.01,1.0,USD,USD,Toll Brothers Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TPH.US,31.72,31.73,0.010000000000001563,2,0.01,0.01,1.0,USD,USD,Tri Pointe Homes,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TPL.US,969.7,971.56,1.8599999999999,2,0.01,0.01,1.0,USD,USD,Transmontaigne Partners LP,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TPR.US,108.46,108.48,0.020000000000010232,2,0.01,0.01,1.0,USD,USD,Tapestry Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TPX.US,64.56,64.84,0.28000000000000114,2,0.01,0.01,1.0,USD,USD,Tempur Sealy International Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.05.21 22:59,MEDIUM,36.0,10.0
.TQQQ.OQ,88.38,88.43,0.05000000000001137,2,0.01,0.01,1.0,USD,USD,ProShares UltraPro QQQ,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TREX.US,67.76,67.81,0.04999999999999716,2,0.01,0.01,1.0,USD,USD,Trex Co Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TRGP.US,165.64,165.7,0.060000000000002274,2,0.01,0.01,1.0,USD,USD,Targa Resources Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TRIP.OQ,17.88,17.91,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,TripAdvisor Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TRMB.US,84.15,84.19,0.03999999999999204,2,0.01,0.01,1.0,USD,USD,Trimble Navigation Ltd CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TROW.US,107.56,107.6,0.03999999999999204,2,0.01,0.01,1.0,USD,USD,T Rowe Price Group Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TRV.US,261.84,261.98,0.1400000000000432,2,0.01,0.01,1.0,USD,USD,Travelers Cos Inc/The CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TSCO.US,59.32,59.34,0.020000000000003126,2,0.01,0.01,1.0,USD,USD,Tractor Supply Co.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TSLA.OQ,305.24,305.33,0.08999999999997499,2,0.01,0.01,1.0,USD,USD,Tesla Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TSM.N,241.4,241.71,0.3100000000000023,2,0.01,0.01,1.0,USD,USD,Taiwan Semiconductor Manufacturing,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TSN.N,53.96,54.06,0.10000000000000142,2,0.01,0.01,1.0,USD,USD,Tyson Foods Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TT.US,461.85,462.11,0.2599999999999909,2,0.01,0.01,1.0,USD,USD,Trane Technologies PLC CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TTC.US,74.68,74.7,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Toro Co/The CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TTEK.US,38.25,38.26,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Tetra Tech Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TTWO.US,225.7,225.74,0.040000000000020464,2,0.01,0.01,1.0,USD,USD,Take-Two Interactive Software Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TWLO.N,131.65,131.83,0.18000000000000682,2,0.01,0.01,1.0,USD,USD,Twilio Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TX.US,31.4198,31.45,0.03020000000000067,4,0.0001,0.0001,0.009999999999999998,USD,USD,Ternium SA,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TXN.OQ,185.63,185.69,0.060000000000002274,2,0.01,0.01,1.0,USD,USD,Texas Instruments Incorporated,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TXRH.US,184.19,184.29,0.09999999999999432,2,0.01,0.01,1.0,USD,USD,Texas Roadhouse Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TXT.US,80.88,80.9,0.020000000000010232,2,0.01,0.01,1.0,USD,USD,Textron Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TYL.US,559.55,559.93,0.37999999999999545,2,0.01,0.01,1.0,USD,USD,Tyler Technologies Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.UAL.US,89.75,89.76,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,United Continental Holdings In CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.UDR.US,40.5,40.51,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,UDR Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.UFPI.US,103.72,103.75,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,UFP Industries Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.UGI.US,35.83,35.84,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,UGI Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.UHS.US,155.42,155.56,0.14000000000001478,2,0.01,0.01,1.0,USD,USD,Universal Health Services Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.UI.US,447.37,448.14,0.7699999999999818,2,0.01,0.01,1.0,USD,USD,Ubiquiti Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.ULTA.US,513.42,513.64,0.22000000000002728,2,0.01,0.01,1.0,USD,USD,Ulta Beauty Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.UNH.US,278.64,278.71,0.06999999999999318,2,0.01,0.01,1.0,USD,USD,UnitedHealth Group Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.UNM.US,79.99,80.02,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Unum Group CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.UNP.US,220.52,220.74,0.21999999999999886,2,0.01,0.01,1.0,USD,USD,Union Pacific Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.UPBD.US,25.19,25.2,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Upbound Group Inc ,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.UPS.N,102.54,102.57,0.029999999999986926,2,0.01,0.01,1.0,USD,USD,United Parcel Service Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.UPST.US,83.26,83.3,0.03999999999999204,2,0.01,0.01,1.0,USD,USD,Upstart Holdings Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.URBN.US,73.33,73.37,0.04000000000000625,2,0.01,0.01,1.0,USD,USD,Urban Outfitters Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.URI.US,874.45,875.1,0.6499999999999773,2,0.01,0.01,1.0,USD,USD,United Rentals Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.USB.US,46.07,46.08,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,US Bancorp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.USNA.US,32.09,32.18,0.0899999999999963,2,0.01,0.01,1.0,USD,USD,Usana Health Science Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.UTHR.US,306.09,306.54,0.4500000000000455,2,0.01,0.01,1.0,USD,USD,United Therapeutics Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.UTX.N,102.79,102.8,0.009999999999990905,2,0.01,0.01,1.0,USD,USD,United Technologies Corporation,Floating,Yes,Yes,0.0,0.0,0.0,2024.07.19 22:59,LARGE,360.0,1.0
.V.N,353.98,354.31,0.3299999999999841,2,0.01,0.01,1.0,USD,USD,Visa Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.VAC.US,82.27,82.37,0.10000000000000853,2,0.01,0.01,1.0,USD,USD,Marriott Vacations Worldwide Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.VC.US,115.08,115.24,0.1599999999999966,2,0.01,0.01,1.0,USD,USD,Visteon Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.VEEV.US,291.25,291.36,0.11000000000001364,2,0.01,0.01,1.0,USD,USD,Veeva Systems Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.VERV.US,11.13,11.16,0.02999999999999936,2,0.01,0.01,1.0,USD,USD,U Blox Holding AG CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.VICI.US,33.42,33.43,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,VICI Properties Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.VIPS.N,16.11,16.16,0.05000000000000071,2,0.01,0.01,1.0,USD,USD,Vipshop Holdings Ltd,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.VLO.US,140.36,140.42,0.05999999999997385,2,0.01,0.01,1.0,USD,USD,Valero Energy Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.VMC.US,271.41,271.5,0.08999999999997499,2,0.01,0.01,1.0,USD,USD,Vulcan Materials Co CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.VNO.US,39.55,39.58,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Vornado Realty Trust CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.VRSK.US,296.08,296.3,0.22000000000002728,2,0.01,0.01,1.0,USD,USD,Verisk Analytics Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.VRSN.OQ,286.65,286.99,0.34000000000003183,2,0.01,0.01,1.0,USD,USD,Verisign Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.VRTX.US,472.24,472.69,0.44999999999998863,2,0.01,0.01,1.0,USD,USD,Vertex Pharmaceuticals Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.VSAT.US,15.07,15.08,0.009999999999999787,2,0.01,0.01,1.0,USD,USD,ViaSat Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.VSTO.US,45.21,45.23,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Vista Outdoor Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.04.30 21:12,MEDIUM,36.0,10.0
.VTR.US,67.13,67.14,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,Ventas Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.W.N,62.94,63.29,0.3500000000000014,2,0.01,0.01,1.0,USD,USD,Wayfair Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WAB.US,200.62,200.69,0.06999999999999318,2,0.01,0.01,1.0,USD,USD,Wabtec Corp/DE,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.WB.N,10.29,10.34,0.05000000000000071,2,0.01,0.01,1.0,USD,USD,Weibo Corp,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WBA.N,11.57,11.62,0.049999999999998934,2,0.01,0.01,1.0,USD,USD,Walgreens Boots Alliance Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WCC.US,211.69,211.75,0.060000000000002274,2,0.01,0.01,1.0,USD,USD,WESCO International. Inc. CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.WD.US,75.9,76.05,0.14999999999999147,2,0.01,0.01,1.0,USD,USD,Walker & Dunlop Inc. CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WDAY.N,236.9,237.27,0.37000000000000455,2,0.01,0.01,1.0,USD,USD,Workday Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.WDC.US,68.99,69.02,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Western Digital Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WEC.US,109.54,109.57,0.029999999999986926,2,0.01,0.01,1.0,USD,USD,WEC Energy Group Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.WERN.US,29.49,29.52,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Werner Enterprises Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WFC.US,83.98,83.99,0.009999999999990905,2,0.01,0.01,1.0,USD,USD,Wells Fargo & Co CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WGO.US,31.41,31.42,0.010000000000001563,2,0.01,0.01,1.0,USD,USD,Winnebago Industries Inc ,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WHR.US,98.67,98.69,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Whirlpool Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WIX.OQ,152.28,152.78,0.5,2,0.01,0.01,1.0,USD,USD,Wix.com Ltd,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.WLK.US,82.26,82.27,0.009999999999990905,2,0.01,0.01,1.0,USD,USD,Westlake Chemical Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WM.US,230.59,230.62,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Waste Management Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.WMG.US,31.47,31.48,0.010000000000001563,2,0.01,0.01,1.0,USD,USD,Warner Music Group CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WMT.N,96.6,96.65,0.05000000000001137,2,0.01,0.01,1.0,USD,USD,Walmart Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WPM.US,94.0,94.01,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,WHEATON PRECIOUS METALS CORP CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WRB.US,68.54,68.56,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,WR Berkley Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WRK.US,51.39,51.52,0.13000000000000256,2,0.01,0.01,1.0,USD,USD,WestRock Co CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.05.26 22:44,MEDIUM,36.0,10.0
.WSM.US,180.54,180.7,0.1599999999999966,2,0.01,0.01,1.0,USD,USD,Williams-Sonoma Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.WST.US,279.11,279.96,0.8499999999999659,2,0.01,0.01,1.0,USD,USD,West Pharmaceutical Services Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.WTRG.US,37.1498,37.17,0.02020000000000266,4,0.0001,0.0001,0.009999999999999998,USD,USD,Essential Utilities Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WTW.US,308.55,308.73,0.18000000000000682,2,0.01,0.01,1.0,USD,USD,Aqua America Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.WWD.US,255.0,255.24,0.2400000000000091,2,0.01,0.01,1.0,USD,USD,Woodward Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.WY.US,25.63,25.66,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Weyerhaeuser Co.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.WYNN.OQ,108.41,108.44,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Wynn Resorts Ltd,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.XEL.US,72.78,72.8,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Xcel Energy Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.XOM.N,110.76,110.85,0.0899999999999892,2,0.01,0.01,1.0,USD,USD,Exxon Mobil Corporation,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.XP.US,16.63,16.6398,0.00980000000000203,4,0.0001,0.0001,0.009999999999999998,USD,USD,Xp Inc - class A,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.XPER.US,7.54,7.5600000000000005,0.020000000000000462,2,0.01,0.01,1.0,USD,USD,Xperi Holding Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,SMALL,3.6,100.0
.XPEV.US,19.15,19.18,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Xpeng Inc - ADR CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.XRAY.US,16.46,16.47,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,DENTSPLY International Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.XRX.US,6.51,6.53,0.020000000000000462,2,0.01,0.01,1.0,USD,USD,Xerox Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,SMALL,3.6,100.0
.XYL.US,131.21,131.25,0.03999999999999204,2,0.01,0.01,1.0,USD,USD,Xylem Inc. ,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.YELP.N,35.01,35.14,0.13000000000000256,2,0.01,0.01,1.0,USD,USD,Yelp Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.YPF.US,32.41,32.42,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,YPF Sociedad Anonima CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.YUM.N,145.82,146.0,0.18000000000000682,2,0.01,0.01,1.0,USD,USD,Yum Brands Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.YUMC.US,48.72,48.73,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Yum China Holdings Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.YY.US,43.71,43.78,0.07000000000000028,2,0.01,0.01,1.0,USD,USD,YY Inc. CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.05.21 22:59,MEDIUM,36.0,10.0
.Z.US,80.38,80.41,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Zillow Group Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.ZBH.US,96.8,96.86,0.060000000000002274,2,0.01,0.01,1.0,USD,USD,Zimmer Biomet Holdings Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.ZD.US,32.43,32.44,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Ziff Davis Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.ZION.US,55.18,55.19,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Zions Bancorporation CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.ZM.OQ,75.63,75.66,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Zoom Video Communications Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.ZTS.US,152.81,152.89,0.07999999999998408,2,0.01,0.01,1.0,USD,USD,Zoetis Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
